tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
29547,37093,IPN0038971,Kirkabister,Kirkabister,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Nesting/Whalsay,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4486731166400.0,448673.0,1166400.0,HU4866,60.378644,-1.119106,Norse,"Kirkabister shows clear Norse elements: 'kirk' (church, though this could be Scots) and 'bister' (from Norse 'bólstaðr' meaning farm or settlement). The '-bister' suffix is particularly common in Shetland and Orkney place names, indicating Norse settlement patterns.",High
24849,31155,IPN0032781,Heathryfold,Heathryfold,0,LOC,Aberdeenshire,City of Aberdeen,Grampian,City of Aberdeen,Scotland,,,Aberdeen,LD,Grampian,DIST,S12000033,Aberdeen City,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000001,Aberdeen North,S15000001,Scotland,S23000009,Scotland,3900180808745.0,390018.0,808745.0,NJ9008,57.169424,-2.166707,Scots,"Heathryfold combines 'heather' (Scots/English) and 'fold' (from Old English 'falod' meaning enclosure or pen for animals). The spelling 'heathry' is characteristic of Scots orthography, suggesting a Scots rather than standard English formation.",Medium
11044,14108,IPN0014851,Chryston,Chryston,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2688010670145.0,268801.0,670145.0,NS6870,55.906466,-4.100243,Scots,Chryston likely derives from a personal name (possibly 'Christ' or 'Christopher') with the Scots diminutive suffix '-ton' (from Old English 'tun' meaning farm/settlement). The spelling 'Chrys-' rather than 'Christ-' suggests Scots phonetic adaptation.,Medium
316,408,IPN0000445,Achnamara,Achnamara,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1778870687131.0,177887.0,687131.0,NR7787,56.02543,-5.56599,Scottish Gaelic,"Achnamara is clearly Gaelic, derived from 'Achadh na Mara' meaning 'field of the sea'. The elements 'achadh' (field) and 'mara' (of the sea) are common in Gaelic toponymy, and the structure follows typical Gaelic naming patterns with the definite article 'na' between elements.",High
8833,11203,IPN0011755,Cadder,Cadder,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000031,Glasgow North,S15000001,Scotland,S23000009,Scotland,2578580669584.0,257858.0,669584.0,NS5769,55.898321,-4.274842,Brittonic,"Cadder likely derives from the Brittonic 'cader' meaning 'fort' or 'stronghold'. This is supported by historical evidence of a Roman fort in the area. The name may be related to Welsh 'caer'. The simple form suggests early origin, though some argue for a possible Gaelic influence.",Medium
9425,11941,IPN0012556,Cardonald,Cardonald,0,LOC,Renfrewshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Second,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000035,Glasgow South West,S15000001,Scotland,S23000009,Scotland,2523350664214.0,252335.0,664214.0,NS5264,55.848451,-4.360161,Scottish Gaelic,"Cardonald appears to combine Gaelic 'càr' (twist/turn) with either a personal name Donald or 'dòmhnall'. The structure suggests Gaelic origin, though there's possible Brittonic influence in the first element. The '-donald' element is definitely Gaelic, referring to the common Scottish name.",Medium
48030,59881,IPN0062867,Shewalton,Shewalton,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Ayr,LD,Strathclyde,DIST,S12000021,North Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000010,Central Ayrshire,S15000001,Scotland,S23000009,Scotland,2332040636432.0,233204.0,636432.0,NS3336,55.592862,-4.648438,Scots,"Shewalton likely derives from Scots elements: 'shew/shaw' meaning 'wood/grove' + personal name 'Walt/Walter' + 'tun/ton' (settlement). The '-ton' suffix is a common Scots/Anglo-Saxon settlement indicator, while 'shaw' is a typical Scots term for woodland.",Medium
31073,38948,IPN0040926,Lennie,Lennie,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3165980674546.0,316598.0,674546.0,NT1674,55.956662,-3.337347,Brittonic,"Lennie likely comes from Brittonic 'lenn' meaning 'pool/lake' or possibly 'llayn' meaning 'enclosed area'. The form suggests a Brittonic origin rather than Gaelic, as similar place names occur in other areas of former Brittonic settlement in Scotland.",Medium
14452,18294,IPN0019203,Currie,Currie,0,LOC,Midlothian,Midlothian,Lothian,City of Edinburgh,Scotland,,,Currie,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3179730667920.0,317973.0,667920.0,NT1767,55.897383,-3.313316,Scottish Gaelic,Currie derives from Scottish Gaelic 'curraigh' or 'currach' meaning 'wet plain' or 'marsh'. This etymology is well-documented and fits with the historical geography of the area. The transformation from 'currach' to 'Currie' follows typical phonetic development patterns in Scottish place names.,High
16170,20364,IPN0021393,Drongan,Drongan,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Cumnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2445300618470.0,244530.0,618470.0,NS4418,55.435368,-4.458822,Scottish Gaelic,"Drongan likely derives from Gaelic 'droigheann' meaning 'blackthorn' with a locative suffix. The 'dron-' element is common in Gaelic toponymy, though the exact formation is somewhat unclear. The pattern fits with other Gaelic place names in Ayrshire.",Medium
44458,105891,IPN0113604,Queensway,Queensway,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3277750701262.0,327775.0,701262.0,NO2701,56.198455,-3.165607,English,"Queensway is a straightforward English compound of 'Queen's' + 'way', typical of more modern road or street naming conventions. This type of name often dates from the 19th or 20th century and shows clear English administrative influence rather than traditional Scottish naming patterns.",High
49955,62313,IPN0065442,Srathcarran,Srath Carran,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Lochcarron,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1941870842153.0,194187.0,842153.0,NG9442,57.422951,-5.429361,Scottish Gaelic,"Srathcarran contains the clear Gaelic element 'srath' (strath) meaning 'broad valley', combined with 'carran' which likely relates to 'carragh' meaning 'rock' or 'standing stone'. The spelling 'Srath-' rather than the Anglicized 'Strath-' suggests relatively recent or preserved Gaelic influence.",High
16487,20750,IPN0021812,Dunmore,Dunmore,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Muir of Ord,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2514990847428.0,251499.0,847428.0,NH5147,57.492645,-4.479279,Scottish Gaelic,"Dunmore is clearly derived from Scottish Gaelic 'dùn mòr' meaning 'great fort' or 'large hill fort'. The element 'dun' (fort) is one of the most common Gaelic prefixes in Scottish toponymy, and 'more' comes from 'mòr' meaning 'great/large', another frequent Gaelic element.",High
8943,11334,IPN0011905,Cairnbaan,Cairnbaan,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1830820690749.0,183082.0,690749.0,NR8390,56.060256,-5.485726,Scottish Gaelic,"Cairnbaan comes from Gaelic 'càrn bàn' meaning 'white cairn'. 'Càrn' refers to a stone pile or memorial cairn, while 'bàn' means 'white' or 'fair'. This naming pattern is typical of Highland toponymy, describing a prominent landscape feature with a qualifying adjective.",High
9159,11610,IPN0012196,Cambusnethan,Cambusnethan,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Seventh,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000047,Motherwell and Wishaw,S15000001,Scotland,S23000009,Scotland,2814350655483.0,281435.0,655483.0,NS8155,55.778084,-3.891872,Scottish Gaelic,"Cambusnethan derives from Gaelic 'camas' meaning 'bay' or 'bend' (often in a river), combined with a personal name 'Nethan' or 'Nechtan'. The 'cambus-' element (from 'camas') is a common toponymic prefix in Scottish river-valley settlements, particularly in central Scotland.",High
31126,39023,IPN0041004,Lethendry,Lethendry,0,LOC,Morayshire,Moray,Highland,Inverness,Scotland,,,Cromdale,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,S21000003,Cairngorms,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,3081720827920.0,308172.0,827920.0,NJ0827,57.332515,-3.526929,Scottish Gaelic,Lethendry likely derives from Gaelic 'leth' meaning 'half' or 'side' combined with a second element possibly 'eandraidh' (wandering). The '-dry' ending is a common anglicization of Gaelic elements. The structure follows typical Gaelic toponymic patterns.,Medium
1276,1690,IPN0001800,Arbuthnott,Arbuthnott,0,LOC,Kincardineshire,Kincardine,Grampian,Kincardineshire,Scotland,,,St Cyrus,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000058,West Aberdeenshire and Kincardine,S15000001,Scotland,S23000009,Scotland,3798300775386.0,379830.0,775386.0,NO7975,56.869423,-2.33249,Scots,Arbuthnott combines 'Arbuth-' (likely from a personal name) with the Scots suffix '-nott' or '-knott' meaning a small hill or prominence. The spelling has been standardized over time but maintains clear Scots linguistic features. Historical records show consistent usage in Scots contexts.,High
41550,51870,IPN0054485,Parkneuk,Parkneuk,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Dunfermline,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000017,Dunfermline and West Fife,S15000001,Scotland,S23000009,Scotland,3075870688761.0,307587.0,688761.0,NT0788,56.082686,-3.48651,Scots,"Parkneuk is a transparent Scots compound of 'park' (enclosed field) and 'neuk' (corner, nook). Both elements are common in Scots place names, and 'neuk' is particularly characteristic of Scots rather than English toponymy. The compound formation is typical of Scots naming patterns.",High
965,53755,IPN0056439,Plockton,Am Ploc,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1794900833002.0,179490.0,833002.0,NG7933,57.334026,-5.665371,Scottish Gaelic,"Plockton derives from Gaelic 'Ploc' (bump, knoll) + 'ton' (a later English addition meaning settlement). The base element 'ploc' is distinctly Gaelic, referring to the geographical feature of a small hill or promontory, characteristic of its West Highland coastal location.",High
19145,24248,IPN0025525,Findochty,Findochty,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Buckie,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3463630867944.0,346363.0,867944.0,NJ4667,57.698082,-2.901513,Scottish Gaelic,"Findochty comes from Gaelic 'Fionn-dochan' meaning 'white/fair little davoch (unit of land measure)'. The first element 'fionn' (white/fair) is a common Gaelic descriptive prefix, and 'dochan' is a diminutive form of 'dabhach' (davoch), showing characteristic Gaelic phonetic evolution.",High
1914,2542,IPN0002691,Auchinairn,Auchinairn,0,LOC,Lanarkshire,Lanark,Strathclyde,Dunbartonshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000045,East Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000018,East Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2618760669371.0,261876.0,669371.0,NS6169,55.897579,-4.210529,Scottish Gaelic,"Auchinairn contains the common Gaelic prefix 'Achadh an-' (field of the) followed by 'feàrna' (alder tree), meaning 'field of the alder trees'. The 'Auchin-' prefix is one of the most distinctive markers of Gaelic place names in Scotland, particularly in agricultural contexts.",High
866,1127,IPN0001205,Alness,Alness,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Invergordon,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2660030869523.0,266003.0,869523.0,NH6669,57.695482,-4.249734,Norse,"Alness derives from Old Norse 'Ál-nes' meaning 'eel promontory/headland'. The '-ness' element is a common Norse topographical term found throughout Scotland referring to a headland or promontory. The first element 'Al-' likely refers to eels, reflecting the location's connection to water and fishing.",High
18178,23007,IPN0024220,Eskbank,Eskbank,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Newbattle,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3324960666478.0,332496.0,666478.0,NT3266,55.886687,-3.080767,Scots,"Eskbank combines the river name 'Esk' (of Celtic origin meaning 'water') with the Scots/English 'bank'. The compound formation using 'bank' is typical of Scots toponymic patterns. The name describes the settlement's location on the bank of the River Esk, following a common Scots naming convention for riverside settlements.",High
2459,3236,IPN0003411,Balmaha,Balmaha,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Western No 1,LD,Central,DIST,S12000030,Stirling,CA,,,,S08000019,Forth Valley,,,S99999999,,S21000002,Loch Lomond and The Trossachs,,S14000057,Stirling,S15000001,Scotland,S23000009,Scotland,2417900690890.0,241790.0,690890.0,NS4190,56.084546,-4.544085,Scottish Gaelic,"Balmaha contains the common Gaelic prefix 'bal-' (from 'baile' meaning 'town/settlement') and 'maha' (possibly from 'mahach' meaning 'fertile field' or 'Matha', a personal name). The 'bal-' prefix is one of the most distinctive markers of Gaelic place names in Scotland, particularly common in settled agricultural areas.",High
44985,55962,IPN0058757,Redgorton,Redgorton,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Perth,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3088620728839.0,308862.0,728839.0,NO0828,56.44288,-3.479866,Scots,"Redgorton combines Scots/English 'red' with Gaelic 'gart' (field/enclosure) + diminutive '-on'. The Scots form predominates as 'red' replaced the Gaelic 'dearg', and the name structure follows Scots patterns. Historical records show it as 'Rothgerthe' (1228), indicating linguistic adaptation over time.",High
16486,20749,IPN0021811,Dunmore,Dunmore,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Eastern No 1,LD,Central,DIST,S12000014,Falkirk,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000028,Falkirk,S15000001,Scotland,S23000009,Scotland,2893260689410.0,289326.0,689410.0,NS8989,56.084633,-3.780056,Scottish Gaelic,"Dunmore is a clear Scottish Gaelic compound: 'dun' (fort/hillfort) + 'mor/more' (big/great). This is a very common naming pattern in Scottish Gaelic toponymy, with 'dun' being one of the most recognizable Gaelic elements. The structure perfectly follows Gaelic naming conventions.",High
6492,8398,IPN0008825,Breakish,Breacais Ard,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1678400823331.0,167840.0,823331.0,NG6723,57.241567,-5.849371,Norse,"Breakish, located in Skye (an area with strong Norse influence), likely derives from Norse elements. The '-ish' ending is common in Norse place names in Scotland, possibly from Norse 'vík' (bay) or 'ass' (ridge). The 'Break-' element could be from Norse 'brekka' (slope). The location in a Norse-influenced area supports this etymology.",Medium
18539,23515,IPN0024751,Fancyfarm,Fancy Farm,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Fifth,LD,Strathclyde,DIST,S12000018,Inverclyde,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000038,Inverclyde,S15000001,Scotland,S23000009,Scotland,2249170675639.0,224917.0,675639.0,NS2475,55.941805,-4.804945,English,"A straightforward compound of standard English words 'fancy' and 'farm'. This is likely a relatively modern name, as it uses common English vocabulary without any Celtic or Norse influence. Such descriptive farm names are typical of post-medieval naming patterns in Scotland.",High
