tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
29547,37093,IPN0038971,Kirkabister,Kirkabister,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Nesting/Whalsay,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4486731166400.0,448673.0,1166400.0,HU4866,60.378644,-1.119106,Norse,"Compound of 'kirk' (Scots from Old Norse 'kirkja' meaning church) + 'bister' (Old Norse 'bólstaðr' meaning dwelling/farmstead). The '-bister' element is particularly common in Orkney and Shetland Norse toponymy, indicating a Norse settlement with a church.",High
24849,31155,IPN0032781,Heathryfold,Heathryfold,0,LOC,Aberdeenshire,City of Aberdeen,Grampian,City of Aberdeen,Scotland,,,Aberdeen,LD,Grampian,DIST,S12000033,Aberdeen City,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000001,Aberdeen North,S15000001,Scotland,S23000009,Scotland,3900180808745.0,390018.0,808745.0,NJ9008,57.169424,-2.166707,Scots,"Compound of 'heath' (Scots/English heathland) + 'ry' (possibly from Scots 'rig' meaning ridge or strip of land) + 'fold' (Germanic enclosure). The combination suggests a Scots formation describing an enclosed area on heathland, though the middle element 'ry' is somewhat unclear.",Medium
11044,14108,IPN0014851,Chryston,Chryston,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2688010670145.0,268801.0,670145.0,NS6870,55.906466,-4.100243,Scots,"Likely derives from 'Christ's town' or personal name 'Christie' + 'ton' (Germanic settlement suffix). The '-ston' ending is characteristic of Anglo-Saxon/Scots toponymy. Located in North Lanarkshire, this fits the pattern of Scots naming in the central belt.",Medium
316,408,IPN0000445,Achnamara,Achnamara,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1778870687131.0,177887.0,687131.0,NR7787,56.02543,-5.56599,Scottish Gaelic,"Contains the Scottish Gaelic prefix 'Achadh-' (field/pasture) combined with 'mara' (of the sea). The element 'Achadh' is a common Gaelic toponymic element found throughout Scotland, and the combination suggests 'field by the sea' or 'sea field', typical of Gaelic coastal settlement naming patterns.",High
8833,11203,IPN0011755,Cadder,Cadder,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000031,Glasgow North,S15000001,Scotland,S23000009,Scotland,2578580669584.0,257858.0,669584.0,NS5769,55.898321,-4.274842,Brittonic,"Likely derives from Brittonic 'cadeir' meaning 'chair' or 'seat', often referring to a hill or elevated position. This element is cognate with Welsh 'cadair' and appears in various Scottish place names. The phonetic development from Brittonic to modern Scots pronunciation shows typical sound changes in the Lowlands where Brittonic substrates influenced later toponymy.",Medium
9425,11941,IPN0012556,Cardonald,Cardonald,0,LOC,Renfrewshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Second,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000035,Glasgow South West,S15000001,Scotland,S23000009,Scotland,2523350664214.0,252335.0,664214.0,NS5264,55.848451,-4.360161,Brittonic,"Compound name containing Brittonic 'cardden' (thicket/copse) and the personal name Donald. The first element 'car-' derives from Brittonic meaning 'fort' or in this context likely 'enclosure/thicket', combined with the Gaelic personal name Domhnall (Donald). This represents linguistic layering common in southwestern Scotland where Brittonic substrates were overlaid with Gaelic settlement.",High
48030,59881,IPN0062867,Shewalton,Shewalton,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Ayr,LD,Strathclyde,DIST,S12000021,North Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000010,Central Ayrshire,S15000001,Scotland,S23000009,Scotland,2332040636432.0,233204.0,636432.0,NS3336,55.592862,-4.648438,English,"Shewalton appears to be a compound English place name with 'Shaw' (meaning thicket or small wood) + 'halton' (settlement or farmstead). The '-ton' suffix is characteristic of Anglo-Saxon settlement names, suggesting English origin with possible later Scots linguistic influence.",Medium
31073,38948,IPN0040926,Lennie,Lennie,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3165980674546.0,316598.0,674546.0,NT1674,55.956662,-3.337347,Scottish Gaelic,"Lennie likely derives from Scottish Gaelic 'linne' meaning pool or waterfall, a common Gaelic topographical element. This etymology fits the pattern of Gaelic place names describing natural water features, though the exact phonetic development requires consideration of local dialect variations.",Medium
14452,18294,IPN0019203,Currie,Currie,0,LOC,Midlothian,Midlothian,Lothian,City of Edinburgh,Scotland,,,Currie,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3179730667920.0,317973.0,667920.0,NT1767,55.897383,-3.313316,Scottish Gaelic,"Currie derives from Scottish Gaelic 'currach' meaning wet plain or marshy ground, or possibly 'coire' meaning cauldron/corrie. This is a well-established Gaelic toponymic element describing landscape features, consistent with Gaelic naming patterns for topographical descriptions.",High
16170,20364,IPN0021393,Drongan,Drongan,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Cumnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2445300618470.0,244530.0,618470.0,NS4418,55.435368,-4.458822,Brittonic,"Likely derives from Brittonic/Welsh 'dron' meaning 'hill' or 'mound' with suffix '-gan'. The 'dron-' element appears in other Celtic place names across Britain, suggesting pre-Gaelic Brittonic substrate. Alternative possibility is Irish 'droighean' (blackthorn) but Brittonic origin more probable given phonetic development.",Medium
44458,105891,IPN0113604,Queensway,Queensway,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3277750701262.0,327775.0,701262.0,NO2701,56.198455,-3.165607,English,"Modern English compound of 'Queen's' + 'way', following standard English toponymic patterns. This is clearly a post-medieval naming, likely 20th century, referring to a road or thoroughfare named in honor of a British monarch. Shows no Celtic or Norse linguistic elements.",High
49955,62313,IPN0065442,Srathcarran,Srath Carran,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Lochcarron,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1941870842153.0,194187.0,842153.0,NG9442,57.422951,-5.429361,Scottish Gaelic,"Contains classic Scottish Gaelic elements: 'Srath-' (strath/valley) + 'carran' (possibly from 'carrán' meaning little rock/cairn, or related to 'carr' meaning rock). The 'Srath-' prefix is distinctively Scottish Gaelic, found throughout Highland toponymy. Phonetic structure and morphology are consistent with Gaelic naming patterns.",High
16487,20750,IPN0021812,Dunmore,Dunmore,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Muir of Ord,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2514990847428.0,251499.0,847428.0,NH5147,57.492645,-4.479279,Scottish Gaelic,"Contains the Gaelic prefix 'dun-' meaning fort or fortified hill, combined with 'more/mòr' meaning big or great. This is a classic Gaelic toponymic pattern found throughout Scotland, particularly in Highland and western regions where Gaelic settlement was dominant.",High
8943,11334,IPN0011905,Cairnbaan,Cairnbaan,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1830820690749.0,183082.0,690749.0,NR8390,56.060256,-5.485726,Scottish Gaelic,"Composed of Gaelic 'càrn' (cairn/pile of stones) + 'bàn' (white/pale). The double 'a' in 'baan' represents the anglicized spelling of Gaelic 'bàn'. This follows typical Gaelic descriptive naming patterns for landscape features, common in areas of historic Gaelic settlement.",High
9159,11610,IPN0012196,Cambusnethan,Cambusnethan,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Seventh,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000047,Motherwell and Wishaw,S15000001,Scotland,S23000009,Scotland,2814350655483.0,281435.0,655483.0,NS8155,55.778084,-3.891872,Scottish Gaelic,"Contains 'camas' (Gaelic for bay or bend in river) + 'Neachdain' (likely a personal name or clan name). The 'cambus-' element is a common anglicized form of Gaelic 'camas', frequently found in Scottish place names, particularly in areas with rivers or coastal features where Gaelic speakers settled.",High
31126,39023,IPN0041004,Lethendry,Lethendry,0,LOC,Morayshire,Moray,Highland,Inverness,Scotland,,,Cromdale,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,S21000003,Cairngorms,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,3081720827920.0,308172.0,827920.0,NJ0827,57.332515,-3.526929,Scottish Gaelic,"Contains 'Leth-' (Gaelic 'half' or 'side') and possibly '-endry' from Gaelic 'aindridh' (stormy place) or personal name. The phonetic structure and elements are consistent with Gaelic toponymy, though the exact etymology of the second element is uncertain.",Medium
1276,1690,IPN0001800,Arbuthnott,Arbuthnott,0,LOC,Kincardineshire,Kincardine,Grampian,Kincardineshire,Scotland,,,St Cyrus,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000058,West Aberdeenshire and Kincardine,S15000001,Scotland,S23000009,Scotland,3798300775386.0,379830.0,775386.0,NO7975,56.869423,-2.33249,Brittonic,"Derives from Brittonic 'Aber-' (river mouth/confluence) + personal name 'Dobernott'. This follows the common Pictish/Brittonic pattern of 'aber-' + personal name, found throughout eastern Scotland. The '-nott' ending likely represents a Pictish personal name element.",High
41550,51870,IPN0054485,Parkneuk,Parkneuk,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Dunfermline,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000017,Dunfermline and West Fife,S15000001,Scotland,S23000009,Scotland,3075870688761.0,307587.0,688761.0,NT0788,56.082686,-3.48651,Scots,"Compound of Scots 'park' (enclosed field/estate land) + 'neuk' (corner, nook). Both elements are Germanic/Anglo-Saxon derived words that entered Scots. This represents typical Scots descriptive toponymy describing a corner or bend of enclosed land.",High
965,53755,IPN0056439,Plockton,Am Ploc,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1794900833002.0,179490.0,833002.0,NG7933,57.334026,-5.665371,Scottish Gaelic,"From Scottish Gaelic 'ploc' meaning 'block' or 'lump' + diminutive suffix '-an', referring to a small hill or rocky outcrop. The '-ton' ending is an anglicized rendering of the Gaelic diminutive. Located in the Scottish Highlands where Gaelic was the dominant language.",High
19145,24248,IPN0025525,Findochty,Findochty,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Buckie,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3463630867944.0,346363.0,867944.0,NJ4667,57.698082,-2.901513,Scottish Gaelic,"From Scottish Gaelic 'fionn' (white/fair) + 'uachdar' (upper part/summit) + locative suffix '-aidh'. The name refers to a 'white or bright upper place'. Located in Moray, a region with strong Gaelic linguistic heritage despite later Scots influence.",High
1914,2542,IPN0002691,Auchinairn,Auchinairn,0,LOC,Lanarkshire,Lanark,Strathclyde,Dunbartonshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000045,East Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000018,East Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2618760669371.0,261876.0,669371.0,NS6169,55.897579,-4.210529,Scottish Gaelic,"Contains the Scottish Gaelic prefix 'achadh' meaning 'field' + 'na h-àirne' meaning 'of the sloe/blackthorn'. The 'auch-' prefix is a characteristic Gaelic toponymic element, and the full name refers to 'field of the sloe berries'. Common Gaelic place-name pattern in Scotland.",High
866,1127,IPN0001205,Alness,Alness,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Invergordon,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2660030869523.0,266003.0,869523.0,NH6669,57.695482,-4.249734,Scottish Gaelic,Likely derives from Scottish Gaelic 'Allt an Eas' meaning 'burn of the waterfall' or similar water-related compound. The '-ness' ending could be a later Scots adaptation of the original Gaelic form. Located in Ross-shire where Gaelic toponymy predominates.,Medium
18178,23007,IPN0024220,Eskbank,Eskbank,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Newbattle,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3324960666478.0,332496.0,666478.0,NT3266,55.886687,-3.080767,Scots,Clear Scots compound of 'Esk' (river name of Brittonic origin meaning 'water') + 'bank' (Germanic/Scots element). The combination represents typical Scots toponymic formation where an existing river name is combined with an English/Germanic descriptive element.,High
2459,3236,IPN0003411,Balmaha,Balmaha,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Western No 1,LD,Central,DIST,S12000030,Stirling,CA,,,,S08000019,Forth Valley,,,S99999999,,S21000002,Loch Lomond and The Trossachs,,S14000057,Stirling,S15000001,Scotland,S23000009,Scotland,2417900690890.0,241790.0,690890.0,NS4190,56.084546,-4.544085,Scottish Gaelic,Contains the characteristic Scottish Gaelic prefix 'Bal-' from 'baile' meaning 'settlement' or 'township'. The second element 'maha' likely derives from a Gaelic personal name or descriptive term. This follows standard Gaelic toponymic patterns common throughout Scotland.,High
44985,55962,IPN0058757,Redgorton,Redgorton,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Perth,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3088620728839.0,308862.0,728839.0,NO0828,56.44288,-3.479866,Scots,"Compound of Scots/English 'red' + 'gorton'. The second element 'gorton' likely derives from Old English 'gor' (dirt/mud) + 'tun' (settlement/enclosure), indicating a muddy or marshy settlement. The descriptive color prefix 'red' was added later, possibly referring to soil color or building materials.",Medium
16486,20749,IPN0021811,Dunmore,Dunmore,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Eastern No 1,LD,Central,DIST,S12000014,Falkirk,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000028,Falkirk,S15000001,Scotland,S23000009,Scotland,2893260689410.0,289326.0,689410.0,NS8989,56.084633,-3.780056,Scottish Gaelic,"Contains the classic Scottish Gaelic prefix 'dun-' meaning fort or fortified hill, combined with '-more' (Scottish Gaelic 'mòr') meaning big or great. This follows the standard Gaelic toponymic pattern of 'dun' + descriptive element, indicating 'the great fort' or 'big fortified hill'.",High
6492,8398,IPN0008825,Breakish,Breacais Ard,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1678400823331.0,167840.0,823331.0,NG6723,57.241567,-5.849371,Scottish Gaelic,"Likely derives from Scottish Gaelic, possibly from 'braigh' (upper part/brow of hill) with the suffix '-ish' representing a phonetic anglicization. The name suggests a location on elevated ground or hillside. Alternative could be from 'breac' (speckled/variegated) but the topographical interpretation seems more probable given typical Highland settlement patterns.",Medium
18539,23515,IPN0024751,Fancyfarm,Fancy Farm,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Fifth,LD,Strathclyde,DIST,S12000018,Inverclyde,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000038,Inverclyde,S15000001,Scotland,S23000009,Scotland,2249170675639.0,224917.0,675639.0,NS2475,55.941805,-4.804945,English,"Compound of standard English words 'fancy' + 'farm'. This is a descriptive name likely dating from the 18th-19th centuries when English was the dominant administrative language. The term 'fancy farm' suggests an ornamental or model farm, reflecting agricultural improvement movements of that period.",High
